name,amenity,country,iso3,source,latitude,longitude,building,addr_city,operator
,,Burkina Faso,BFA,HOTOSM/OSM,13.585386,-0.703008,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.531137,-0.735016,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.484806,-0.590778,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.852352,-0.932449,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.843216,-0.928615,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.847622,-0.987324,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.858878,-1.013116,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.799785,-1.155797,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.976091,-0.89828,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,14.006287,-0.951069,yes,,
Ecole primaire de Sampalo,school,Burkina Faso,BFA,HOTOSM/OSM,13.309887,-1.308744,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.990098,-1.079036,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.985657,-1.096762,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.995865,-1.111993,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.415529,-1.128594,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.859121,-1.161934,yes,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.843496,-0.594971,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.804689,-0.731028,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.851037,-0.727098,school,,
Ecole primaire publique de Zinbéogo,school,Burkina Faso,BFA,HOTOSM/OSM,13.868289,-0.742695,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.894358,-0.661537,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,13.886249,-0.681984,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.947824,-0.662177,school,,
Ecole primaire de Tanzaka,school,Burkina Faso,BFA,HOTOSM/OSM,13.945266,-0.684223,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.936939,-0.745554,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.852235,-0.862958,,,
Ecole primaire de Biguélé,school,Burkina Faso,BFA,HOTOSM/OSM,13.820027,-0.929609,,,
Ecole primaire publique de Kassaye,school,Burkina Faso,BFA,HOTOSM/OSM,13.865384,-0.90195,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.861926,-0.957717,yes,,
Ecole primaire de Toécé,school,Burkina Faso,BFA,HOTOSM/OSM,13.374792,-1.248546,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.483564,-1.161667,yes,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.57847,-1.168684,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.562486,-1.414604,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.481101,-1.316942,yes,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.321703,-1.359745,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.322626,-1.357314,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.328258,-1.361861,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.820616,-1.28839,,,
Ecole primaire de Biliga-Foulbé,school,Burkina Faso,BFA,HOTOSM/OSM,13.35645,-1.363139,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.347046,-1.367249,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.338977,-1.341868,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.328358,-1.333468,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.188355,-1.16853,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.197603,-1.119348,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.133324,-1.125497,yes,,
École GAOUA,school,Burkina Faso,BFA,HOTOSM/OSM,13.112605,-1.105933,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.21767,-1.211412,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.256718,-1.262371,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.256288,-1.256785,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.268756,-1.307389,yes,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.726634,-1.291288,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.674036,-1.247219,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.606217,-1.187738,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.702546,-1.174566,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.728119,-1.187687,yes,,
Ecole primaire de Foutanga,school,Burkina Faso,BFA,HOTOSM/OSM,13.373512,-1.33521,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.71325,-1.237059,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.709998,-1.152599,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.717179,-1.079529,yes,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.518229,-1.001278,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.438424,-1.033589,school,,
Ecole primaire de Toékoundi,school,Burkina Faso,BFA,HOTOSM/OSM,13.493017,-1.092161,,,
Ecole primaire de Nyonranga,school,Burkina Faso,BFA,HOTOSM/OSM,13.358665,-1.299404,,,
Lycée Municipal,school,Burkina Faso,BFA,HOTOSM/OSM,10.282602,-4.925169,,,
"École primaire publique ""B""",school,Burkina Faso,BFA,HOTOSM/OSM,10.280438,-4.922454,,,
Ecole primaire stellite de Kakoumana,school,Burkina Faso,BFA,HOTOSM/OSM,10.241736,-4.938795,,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.235899,-5.015921,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.244422,-5.012574,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,10.324126,-5.011986,,,
Ecole primaire publique de Sakora,school,Burkina Faso,BFA,HOTOSM/OSM,10.411065,-4.623892,,,
Ecole primaire publique de Bounouna,school,Burkina Faso,BFA,HOTOSM/OSM,10.661984,-4.736143,,,
Ecole primaire publique de Sankara,school,Burkina Faso,BFA,HOTOSM/OSM,10.426904,-4.618307,,,
Ecole primaire publique de Santéna,school,Burkina Faso,BFA,HOTOSM/OSM,10.427763,-4.580612,,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.437578,-4.644934,school,,
L'Ecole Primaire de Diarabakoko,,Burkina Faso,BFA,HOTOSM/OSM,10.469288,-4.781144,school,,
Ecole primaire publique,school,Burkina Faso,BFA,HOTOSM/OSM,10.540758,-4.667956,,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.524776,-4.581748,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.356391,-4.833437,school,,
Ecole primaire publique de Bamako,school,Burkina Faso,BFA,HOTOSM/OSM,10.551757,-4.449895,,,
Ecole primaire publique de Sikané,school,Burkina Faso,BFA,HOTOSM/OSM,10.556934,-4.377927,,,
Ecole primaire publique de Liboura,school,Burkina Faso,BFA,HOTOSM/OSM,10.557569,-4.404885,,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.37315,-4.198167,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.355669,-4.089761,school,,
Ecole primaire privée TAWIYAT - ISLAM à koko de niangoloko position,school,Burkina Faso,BFA,HOTOSM/OSM,10.277869,-4.9057,,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.284093,-4.905091,school,,
School Provinciale,school,Burkina Faso,BFA,HOTOSM/OSM,10.284819,-4.909226,,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.286347,-4.904512,school,,
"Ecole primaire publique ""Espoir""",school,Burkina Faso,BFA,HOTOSM/OSM,10.287899,-4.913045,,,
Ecole primaire Catholique,school,Burkina Faso,BFA,HOTOSM/OSM,10.286334,-4.923586,,,
,kindergarten,Burkina Faso,BFA,HOTOSM/OSM,10.63721,-4.732608,yes,,
St. Viateur,school,Burkina Faso,BFA,HOTOSM/OSM,10.635755,-4.733385,,,
Ecole Primaire Toungouena,school,Burkina Faso,BFA,HOTOSM/OSM,10.631344,-4.743273,,,
Ecole Primaire Chauvigny,school,Burkina Faso,BFA,HOTOSM/OSM,10.632184,-4.750942,,,
Ecole Primaire Flantama Centre,school,Burkina Faso,BFA,HOTOSM/OSM,10.636786,-4.751617,,,
Ecole Primaire Franco-Arabe,school,Burkina Faso,BFA,HOTOSM/OSM,10.639083,-4.749046,,,
Lycée privé Itoma HEMA,school,Burkina Faso,BFA,HOTOSM/OSM,10.644128,-4.741253,,,
Collège Moderne Technique de la Comoé,school,Burkina Faso,BFA,HOTOSM/OSM,10.645798,-4.742072,,,
Lycée Privé Saint Augustin,school,Burkina Faso,BFA,HOTOSM/OSM,10.647832,-4.743075,,,
Ecole primaire privé la Grace,school,Burkina Faso,BFA,HOTOSM/OSM,10.646999,-4.743828,,,
Institut Sacré Coeur de Banfora,school,Burkina Faso,BFA,HOTOSM/OSM,10.645754,-4.74773,,,
Ecole Primaire Privé Pentecôte,school,Burkina Faso,BFA,HOTOSM/OSM,10.647926,-4.736567,,,
Ecole Primaire Flantama Nord,school,Burkina Faso,BFA,HOTOSM/OSM,10.641959,-4.753551,,,
Collège Sainte Thérèse de Banfora,school,Burkina Faso,BFA,HOTOSM/OSM,10.639911,-4.756702,,,
Ecole Djanabamba,school,Burkina Faso,BFA,HOTOSM/OSM,10.650178,-4.759612,,,
ANPE,school,Burkina Faso,BFA,HOTOSM/OSM,10.646843,-4.761684,,,
Lycée Provinvial Lompolo Kone,school,Burkina Faso,BFA,HOTOSM/OSM,10.643369,-4.767214,,,
Ecole Primaire Centre A,school,Burkina Faso,BFA,HOTOSM/OSM,10.641043,-4.76332,,,
Ecole primaire publique de Bondorola,school,Burkina Faso,BFA,HOTOSM/OSM,10.544835,-4.579244,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.760398,-4.624852,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.7103,-4.723074,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.639239,-4.731973,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.70804,-4.716303,yes,,
Ecole de Lémouroudougou Village,school,Burkina Faso,BFA,HOTOSM/OSM,10.679179,-4.787318,,,
Lycée de Tengréla,school,Burkina Faso,BFA,HOTOSM/OSM,10.655204,-4.831669,,,
École primaire publique de Tengréla,school,Burkina Faso,BFA,HOTOSM/OSM,10.655315,-4.828829,,,
École primaire publique de Nafona 2,school,Burkina Faso,BFA,HOTOSM/OSM,10.669672,-4.766203,,,
CSFO,school,Burkina Faso,BFA,HOTOSM/OSM,10.643985,-4.733405,,,
Ecole TATANA,school,Burkina Faso,BFA,HOTOSM/OSM,10.642562,-4.735386,,,
Lycée de Tatana,school,Burkina Faso,BFA,HOTOSM/OSM,10.64194,-4.736366,,,
Garderie de Tatana,school,Burkina Faso,BFA,HOTOSM/OSM,10.644954,-4.73231,,,
Complexe scolaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.312777,-1.396094,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.311388,-1.406294,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.315303,-1.408514,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.310473,-1.415783,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.306425,-1.417832,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.299618,-1.404195,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.301221,-1.410571,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.301251,-1.419393,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.277241,-1.542799,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.301879,-1.416048,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.295848,-1.408523,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.29776,-1.429837,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.299112,-1.429674,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.29602,-1.421211,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.29524,-1.421688,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.305276,-1.428496,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.311142,-1.426212,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.311099,-1.42516,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.308303,-1.423791,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.305281,-1.424349,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.300104,-1.365707,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.313172,-1.35977,,,
Ecole franco-arabe,school,Burkina Faso,BFA,HOTOSM/OSM,12.321753,-1.366662,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.321661,-1.370511,school,,
Ecole primaire de Tanlarghin A+B,school,Burkina Faso,BFA,HOTOSM/OSM,12.303282,-1.388396,,,
,school,Burkina Faso,BFA,OSM,10.38351,-4.03548,,,
Lycée département de Ouo,school,Burkina Faso,BFA,HOTOSM/OSM,10.404929,-3.855093,,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.424608,-4.009928,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.426016,-4.009355,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.308904,-1.422609,,,
Ecole primaire de Manifélé,school,Burkina Faso,BFA,HOTOSM/OSM,10.396672,-4.081336,,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.452004,-4.103828,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.744117,-4.151441,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.694829,-4.21628,yes,,
Ecole primaire de Moussoumourou,school,Burkina Faso,BFA,HOTOSM/OSM,10.607284,-4.440421,,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.499851,-4.469872,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.314836,-1.420841,school,,
Complexe scolaire Wend-Poui,school,Burkina Faso,BFA,HOTOSM/OSM,12.320292,-1.428952,,,
Ecole Gouambi Mossi,school,Burkina Faso,BFA,HOTOSM/OSM,9.972982,-4.408047,,,
Lycée Privé les Élites Du Savoir Plus,school,Burkina Faso,BFA,HOTOSM/OSM,12.318919,-1.457323,,,
Lycée Privé Thomas SANKARA,college,Burkina Faso,BFA,HOTOSM/OSM,12.321649,-1.464523,,,
"Lycée Privé ""LES BOSSEURS""",college,Burkina Faso,BFA,HOTOSM/OSM,12.321284,-1.463024,,,
École Internationale Madina Garçon,school,Burkina Faso,BFA,HOTOSM/OSM,12.293245,-1.464749,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.275829,-1.532461,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.279549,-1.536002,,,
Lycée Wend Denda,school,Burkina Faso,BFA,HOTOSM/OSM,9.912147,-4.35615,,,
Lycée Départemental de Mangodara,school,Burkina Faso,BFA,HOTOSM/OSM,9.904277,-4.366078,,,
Lycée privé Sarrey de Dagnongo,school,Burkina Faso,BFA,HOTOSM/OSM,12.320289,-1.430552,,,
Ecole primaire mission apostolique,school,Burkina Faso,BFA,HOTOSM/OSM,12.310755,-1.539345,,,
cours privé la novation,school,Burkina Faso,BFA,HOTOSM/OSM,12.311091,-1.537972,,,
Préscolaire ASECD,kindergarten,Burkina Faso,BFA,HOTOSM/OSM,12.319448,-1.54995,,,
Lycée des Nations,school,Burkina Faso,BFA,OSM,12.31759,-1.53497,,,
Lycée Universalis,school,Burkina Faso,BFA,HOTOSM/OSM,12.318809,-1.534776,,,
Ecole primaire georges Namoano,school,Burkina Faso,BFA,HOTOSM/OSM,12.322454,-1.535391,,,
Collège Saint Michel,school,Burkina Faso,BFA,HOTOSM/OSM,12.319425,-1.529953,,,
Ecole Waog Taaba,school,Burkina Faso,BFA,HOTOSM/OSM,12.318417,-1.527087,,,
"École ""Neb La Bumbu""",school,Burkina Faso,BFA,HOTOSM/OSM,12.313708,-1.529966,,,
École Nazemsé,school,Burkina Faso,BFA,HOTOSM/OSM,12.323369,-1.522603,,,
Lycée MB,school,Burkina Faso,BFA,OSM,10.64099,-4.76462,,,
Cefoss,school,Burkina Faso,BFA,HOTOSM/OSM,12.320976,-1.51489,,,
Ecole Naba Ambga,school,Burkina Faso,BFA,HOTOSM/OSM,12.318568,-1.511959,,,
les lauréats,school,Burkina Faso,BFA,HOTOSM/OSM,12.305173,-1.514769,,,
Université Virtuelle du Burkina,school,Burkina Faso,BFA,HOTOSM/OSM,12.308094,-1.503377,,,
Ecole Sin-Yiri C D,school,Burkina Faso,BFA,HOTOSM/OSM,12.343579,-1.488896,,,
Goumba Lankoundé,school,Burkina Faso,BFA,HOTOSM/OSM,12.344533,-1.500311,,,
Ecole privée la paix,school,Burkina Faso,BFA,HOTOSM/OSM,12.325899,-1.548322,,,
Ecole de Formation Tikouilgha Samuel Kiendrebeogo,school,Burkina Faso,BFA,HOTOSM/OSM,12.33074,-1.545307,,,
ISGE,school,Burkina Faso,BFA,HOTOSM/OSM,12.33907,-1.497945,,,
Gueswende Bala A et B,school,Burkina Faso,BFA,HOTOSM/OSM,12.319148,-1.522235,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.285288,-1.54692,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.286146,-1.54338,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.286142,-1.542225,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.285185,-1.540599,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.285684,-1.535702,,,
Ecole primaire de Salanténé,school,Burkina Faso,BFA,HOTOSM/OSM,10.343916,-5.41183,,,
Complexe Scolaire NIMBI,school,Burkina Faso,BFA,HOTOSM/OSM,12.304144,-1.545921,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.288043,-1.546058,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.29405,-1.54284,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.293282,-1.545771,school,,
Groupe scolaire Gueswend-Bala,school,Burkina Faso,BFA,HOTOSM/OSM,12.297341,-1.535176,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.289995,-1.530949,,,
Ecole primaire Managsomde,school,Burkina Faso,BFA,HOTOSM/OSM,12.3097,-1.530299,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.287096,-1.535349,,,
Groupe scolaire international Madina,school,Burkina Faso,BFA,HOTOSM/OSM,12.34036,-1.548302,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.345817,-1.541634,,,
École Cissin Nord,school,Burkina Faso,BFA,HOTOSM/OSM,12.341377,-1.541564,,,
École Samandin A B,school,Burkina Faso,BFA,HOTOSM/OSM,12.34644,-1.532768,,,
École Nationale des Télécommunications,college,Burkina Faso,BFA,HOTOSM/OSM,12.341953,-1.527913,,,
Office Central des Examens et Concours,university,Burkina Faso,BFA,OSM,12.34028,-1.52872,,,
Lycée Saint-Joseph,school,Burkina Faso,BFA,HOTOSM/OSM,12.339212,-1.526887,,,
École Cité An II,school,Burkina Faso,BFA,HOTOSM/OSM,12.342503,-1.523603,,,
Garderie populaire,kindergarten,Burkina Faso,BFA,HOTOSM/OSM,12.346177,-1.524056,,,
École Kamsonghin Sud,school,Burkina Faso,BFA,OSM,12.34933,-1.52497,,,
Lycée Zymaguida,school,Burkina Faso,BFA,HOTOSM/OSM,12.340238,-1.509708,,,
Cours Professionnel de l´Innovation,college,Burkina Faso,BFA,HOTOSM/OSM,12.350018,-1.522308,,,
École des Sciences et Techniques Informatiques,college,Burkina Faso,BFA,HOTOSM/OSM,12.353861,-1.523635,,,
"Groupe Scolaire ""Le Roserale""",school,Burkina Faso,BFA,OSM,12.35008,-1.53334,,,
Groupe Scolaire Camara Laye,school,Burkina Faso,BFA,OSM,12.35005,-1.53676,,,
Les Flamboyants,kindergarten,Burkina Faso,BFA,HOTOSM/OSM,12.352318,-1.538975,,,
Groupe Scolaire CEFISE,school,Burkina Faso,BFA,HOTOSM/OSM,12.345932,-1.541448,,,
École Nong-Taaba,school,Burkina Faso,BFA,HOTOSM/OSM,12.347389,-1.544025,,,
École Camara Laye,school,Burkina Faso,BFA,HOTOSM/OSM,12.349051,-1.544037,,,
"Crèche moderne privée ""Les Angelots""",kindergarten,Burkina Faso,BFA,HOTOSM/OSM,12.351197,-1.548582,,,
École Raoul Follereau,school,Burkina Faso,BFA,HOTOSM/OSM,12.3495,-1.546011,,,
Ecole des Grâces,school,Burkina Faso,BFA,HOTOSM/OSM,12.355545,-1.548812,,,
École Faso Baara,school,Burkina Faso,BFA,HOTOSM/OSM,12.338852,-1.504267,,,
Ecole Delwendé,school,Burkina Faso,BFA,HOTOSM/OSM,12.337829,-1.514272,,,
Ecole Patte D'Oie A et B,school,Burkina Faso,BFA,HOTOSM/OSM,12.329031,-1.517304,,,
Ecole Maternelle et Primaire Privée La Pépinière,school,Burkina Faso,BFA,HOTOSM/OSM,12.329051,-1.514066,,,
Complexe scolaire Aurore,school,Burkina Faso,BFA,HOTOSM/OSM,12.330699,-1.505625,,,
complexe scolaire Guestaaba I,school,Burkina Faso,BFA,HOTOSM/OSM,12.326316,-1.504691,,,
Groupe scolaire les violettes,school,Burkina Faso,BFA,HOTOSM/OSM,12.323792,-1.509629,,,
École Nayelgué,school,Burkina Faso,BFA,HOTOSM/OSM,12.341223,-1.547837,,,
École primaire privée Saint Jean,school,Burkina Faso,BFA,HOTOSM/OSM,12.34286,-1.550413,,,
Groupe scolaire Saint Jean,school,Burkina Faso,BFA,HOTOSM/OSM,12.344506,-1.550708,,,
Lycée Privé Ridwane,school,Burkina Faso,BFA,HOTOSM/OSM,12.343703,-1.545569,,,
Les Leaders de demain,school,Burkina Faso,BFA,HOTOSM/OSM,12.334773,-1.539627,,,
Groupe Scolaire Les Violettes,school,Burkina Faso,BFA,HOTOSM/OSM,12.332533,-1.524006,,,
École maternelle et primaire Acajou,school,Burkina Faso,BFA,HOTOSM/OSM,12.331742,-1.522639,,,
"École maternelle primaire ""THEA""",school,Burkina Faso,BFA,HOTOSM/OSM,12.329777,-1.525389,yes,Ouagadougou,
École Maternelle Primaire Privée Nambita,school,Burkina Faso,BFA,HOTOSM/OSM,12.332627,-1.532142,,,
Ecole Patrice Lumumba,school,Burkina Faso,BFA,OSM,12.33025,-1.53344,,,
Centre Éveil Et Éducation Pescolaire Privée,kindergarten,Burkina Faso,BFA,HOTOSM/OSM,12.326021,-1.53568,,,
Collège Trikoni,school,Burkina Faso,BFA,HOTOSM/OSM,12.32524,-1.54185,,,
Institut du ministère biblique,school,Burkina Faso,BFA,HOTOSM/OSM,12.324108,-1.522607,,,
Centre d'alphabétisation,school,Burkina Faso,BFA,HOTOSM/OSM,10.401504,-4.87285,,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.403044,-4.871921,school,,
Ecole primaire publique de Gouéra,school,Burkina Faso,BFA,HOTOSM/OSM,10.403216,-4.871745,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.473407,-4.995933,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.470557,-4.995616,yes,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.344974,-5.267474,school,,
Ecole primaire de Diérisso,school,Burkina Faso,BFA,HOTOSM/OSM,10.435712,-5.223768,,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.395645,-5.216446,school,,
Ecole primaire de Massasso,school,Burkina Faso,BFA,HOTOSM/OSM,10.415006,-5.241146,,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.419142,-5.252075,school,,
Ecole primaire de Bassoungoro,school,Burkina Faso,BFA,HOTOSM/OSM,10.403011,-5.32904,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,10.421015,-5.3004,,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.448589,-5.303036,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.582619,-5.258005,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.458247,-5.298317,yes,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,10.458746,-5.298379,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,10.458496,-5.300714,,,
Ecole Ouest A et B,school,Burkina Faso,BFA,HOTOSM/OSM,10.63995,-4.765654,,,
"École primaire publique Centre ""B et C""",school,Burkina Faso,BFA,HOTOSM/OSM,10.639558,-4.759512,,,
ecole maternelle,kindergarten,Burkina Faso,BFA,HOTOSM/OSM,10.637508,-4.761387,,,
Lycée Privée les Leaders de Banfora,school,Burkina Faso,BFA,HOTOSM/OSM,10.637451,-4.753572,,,
Ecole Primaire Avenir,school,Burkina Faso,BFA,HOTOSM/OSM,10.636946,-4.758762,,,
Ecole maternelle,kindergarten,Burkina Faso,BFA,HOTOSM/OSM,10.633358,-4.755975,,,
Ecole Primaire Sud,school,Burkina Faso,BFA,OSM,10.63041,-4.75838,,,
Lycée Municipal Jaque Toula de Banfora,school,Burkina Faso,BFA,HOTOSM/OSM,10.628805,-4.746038,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.479745,-5.003847,yes,,
Ecole primaire de Ziédougou,school,Burkina Faso,BFA,HOTOSM/OSM,10.414867,-5.036173,,,
Ecole Primaire Communale,school,Burkina Faso,BFA,HOTOSM/OSM,10.625411,-4.748674,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.675391,-4.979557,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.7562,-5.012902,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.670169,-4.979247,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.621436,-5.083096,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.54987,-5.045415,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.560658,-5.032171,,,
Centre d'alphabétisation,school,Burkina Faso,BFA,HOTOSM/OSM,10.398776,-4.872829,,,
CEBNF,school,Burkina Faso,BFA,HOTOSM/OSM,10.62545,-4.744462,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,10.478958,-5.373151,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,10.435427,-5.409857,,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.415075,-5.382739,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,10.429918,-5.472413,,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.335815,-5.369593,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.356077,-5.430178,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.388923,-5.419494,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,10.386984,-5.414251,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.48232,-5.314653,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.351413,-5.347796,school,,
Ecole primaire de Naguélédougou,school,Burkina Faso,BFA,HOTOSM/OSM,10.36584,-5.404396,,,
,,Burkina Faso,BFA,HOTOSM/OSM,10.464304,-5.306517,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.552688,-5.162588,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.61183,-5.107335,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,10.612735,-5.107017,yes,,
