name,amenity,country,iso3,source,latitude,longitude,building,addr_city,operator
,school,Burkina Faso,BFA,HOTOSM/OSM,12.968748,-2.222635,yes,,
Lycée provincial de Yako,school,Burkina Faso,BFA,HOTOSM/OSM,12.960226,-2.275947,,,
Lycée provincial de Yako,school,Burkina Faso,BFA,HOTOSM/OSM,12.959748,-2.275952,,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.608959,-2.362318,,,
Ecole primaire de Basbédo,school,Burkina Faso,BFA,HOTOSM/OSM,12.764662,-2.339948,,,
École primaire de Gouroumbila,school,Burkina Faso,BFA,HOTOSM/OSM,12.693324,-2.21974,,,
École primaire de Basziri,school,Burkina Faso,BFA,HOTOSM/OSM,12.657026,-2.214368,,,
École primaire de Konkuissin,school,Burkina Faso,BFA,HOTOSM/OSM,12.66757,-2.243187,,,
CEG de Dacisse,school,Burkina Faso,BFA,HOTOSM/OSM,12.659419,-2.283872,,,
École primaire de Dacissé,school,Burkina Faso,BFA,HOTOSM/OSM,12.652574,-2.295813,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.614728,-2.41961,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.636776,-2.355816,,,
École primaire de Kalkawa,school,Burkina Faso,BFA,HOTOSM/OSM,12.565931,-2.176958,,,
École primaire Mara Soaw,school,Burkina Faso,BFA,HOTOSM/OSM,12.570408,-2.166533,,,
CEG de Kalwaka Zoetgomdé,school,Burkina Faso,BFA,HOTOSM/OSM,12.574358,-2.172793,,,
École primaire de Toessin,school,Burkina Faso,BFA,HOTOSM/OSM,12.575255,-2.15382,,,
École primaire Nazoanga D,school,Burkina Faso,BFA,HOTOSM/OSM,12.603414,-2.174817,,,
CEG de Nazoanga,school,Burkina Faso,BFA,HOTOSM/OSM,12.603492,-2.151644,,,
École Primaire Nazoanga B,school,Burkina Faso,BFA,HOTOSM/OSM,12.602371,-2.147697,,,
École primaire de Tengsobengo,school,Burkina Faso,BFA,HOTOSM/OSM,12.57652,-2.117813,,,
École primaire Goala A,school,Burkina Faso,BFA,HOTOSM/OSM,12.5622,-2.093874,,,
CEG de Goala,school,Burkina Faso,BFA,HOTOSM/OSM,12.560977,-2.086454,,,
École primaire de Sarana,school,Burkina Faso,BFA,HOTOSM/OSM,12.588387,-2.092342,,,
École Primaire de Pelbilin,school,Burkina Faso,BFA,HOTOSM/OSM,12.524588,-2.010436,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.501813,-1.977475,,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.482978,-2.378422,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.475916,-2.027187,,,
École Primaire de Gogo Nazoanga,school,Burkina Faso,BFA,HOTOSM/OSM,12.636213,-2.126362,,,
École primaire de Sitaon,school,Burkina Faso,BFA,HOTOSM/OSM,12.64259,-2.105587,,,
École primaire de Soulou,school,Burkina Faso,BFA,HOTOSM/OSM,12.631216,-2.063584,,,
École primaire de Kirguilounga,school,Burkina Faso,BFA,HOTOSM/OSM,12.612362,-2.053794,,,
École primaire de Daboala,school,Burkina Faso,BFA,HOTOSM/OSM,12.630987,-2.03118,,,
École primaire de Babouli,school,Burkina Faso,BFA,HOTOSM/OSM,12.638128,-2.009604,,,
École primaire de Rounde Soala,school,Burkina Faso,BFA,HOTOSM/OSM,12.652067,-1.962192,,,
École primaire de Godo Pella,school,Burkina Faso,BFA,HOTOSM/OSM,12.617092,-1.988873,,,
CEG de Godo Pella,school,Burkina Faso,BFA,HOTOSM/OSM,12.617177,-1.987829,,,
École primaire de Nabzinigma,school,Burkina Faso,BFA,HOTOSM/OSM,12.625419,-2.009358,,,
École primaire de Kandaga,school,Burkina Faso,BFA,HOTOSM/OSM,12.588431,-2.003987,,,
École primaire de Bissiguin,school,Burkina Faso,BFA,HOTOSM/OSM,12.569176,-2.027429,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.503422,-1.960982,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.495621,-2.369622,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.534832,-2.324755,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.551006,-2.306114,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.524676,-2.305967,,,
École primaire de Séguédin Soaw,school,Burkina Faso,BFA,HOTOSM/OSM,12.489475,-2.240462,,,
École primaire de Yargo,school,Burkina Faso,BFA,HOTOSM/OSM,12.518214,-2.208504,,,
École primaire de Kolonkom,school,Burkina Faso,BFA,HOTOSM/OSM,12.550546,-2.25137,,,
École primaire de Bokin,school,Burkina Faso,BFA,HOTOSM/OSM,12.539568,-2.219322,,,
École primaire de Mogdin,school,Burkina Faso,BFA,HOTOSM/OSM,12.575608,-2.236652,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.581963,-2.252677,,,
École primaire de Somassi,school,Burkina Faso,BFA,HOTOSM/OSM,12.584519,-2.089345,,,
École primaire de Zimidin,school,Burkina Faso,BFA,HOTOSM/OSM,12.649801,-2.162126,,,
École primaire Nazoanga A,school,Burkina Faso,BFA,HOTOSM/OSM,12.622996,-2.12996,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.624751,-2.287825,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.615862,-2.334204,,,
Ecole primaire de Gogo-Soum,school,Burkina Faso,BFA,HOTOSM/OSM,12.611966,-2.32429,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.622784,-2.318182,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.642719,-2.24836,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.615654,-2.268406,,,
École primaire de Kokolo,school,Burkina Faso,BFA,HOTOSM/OSM,12.607814,-2.207907,,,
École primaire de Dapoya Pella,school,Burkina Faso,BFA,HOTOSM/OSM,12.576079,-2.019993,,,
École primaire Pella A,school,Burkina Faso,BFA,HOTOSM/OSM,12.58463,-2.03551,,,
Lycée de Pella,school,Burkina Faso,BFA,HOTOSM/OSM,12.582087,-2.04083,,,
École primaire de Goulouré,school,Burkina Faso,BFA,HOTOSM/OSM,12.64722,-2.237453,,,
École primaire Nazoanga C,school,Burkina Faso,BFA,HOTOSM/OSM,12.605733,-2.112118,,,
Lycée Privée les Elites de Banfora,school,Burkina Faso,BFA,OSM,10.63745,-4.75357,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.97373,1.56205,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.97471,1.83965,,,
Ecole,school,Burkina Faso,BFA,OSM,12.21165,-1.41724,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.20775,-1.44233,,,
CEG de Thyou,school,Burkina Faso,BFA,OSM,11.96085,-2.1999,,,
Ecole,school,Burkina Faso,BFA,OSM,11.96855,-2.19894,,,
Lycée communal,school,Burkina Faso,BFA,OSM,11.97155,-2.19817,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.04791,-2.22875,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.63215,-2.75098,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.60915,-2.73112,,,
Lycée municipal de Sabou,school,Burkina Faso,BFA,OSM,12.06395,-2.23077,,,
Lycée Wend Denda,school,Burkina Faso,BFA,OSM,9.91215,-4.35615,,,
Ecole prmaire,school,Burkina Faso,BFA,OSM,12.25919,-2.05795,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.31385,-2.05963,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.22874,-2.10375,,,
Lycée privé Itoma HEMA,school,Burkina Faso,BFA,OSM,10.64413,-4.74125,,,
Ecole,school,Burkina Faso,BFA,OSM,12.30523,-2.05515,,,
Ecole,school,Burkina Faso,BFA,OSM,12.31133,-2.05045,,,
Cd sanou,school,Burkina Faso,BFA,OSM,11.26484,-4.28545,,,
Collège des Jeunes-filles de Koubri,school,Burkina Faso,BFA,OSM,12.19565,-1.40205,,,
Ecole,school,Burkina Faso,BFA,OSM,12.19463,-1.41135,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.47575,-1.53323,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,12.47871,-1.52785,,,
Ecole de Zanikampa,school,Burkina Faso,BFA,OSM,11.27515,-5.22966,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.90865,1.86704,,,
CEG,school,Burkina Faso,BFA,OSM,11.88002,1.85735,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.53215,-1.50906,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.20845,-2.10851,,,
Ecole,school,Burkina Faso,BFA,OSM,12.20425,-2.12558,,,
CEG,school,Burkina Faso,BFA,OSM,12.24305,-1.43291,,,
Ecple primaire de Soubo,school,Burkina Faso,BFA,OSM,13.50185,-2.48955,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.49415,-2.44353,,,
Ecole primaire de Bolongo,school,Burkina Faso,BFA,OSM,13.65945,-2.48013,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,13.50465,-2.40888,,,
Ecole,school,Burkina Faso,BFA,OSM,13.53395,-2.39326,,,
Ecole primaire de Tountré-Poli,school,Burkina Faso,BFA,OSM,14.62502,-0.82225,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,13.42017,-2.50625,,,
Ecole primaire de Débélgué-Boula,school,Burkina Faso,BFA,OSM,14.42905,-0.68476,,,
Ecole primaire de Bassaouassa,school,Burkina Faso,BFA,OSM,13.62175,-2.5086,,,
Ecole primaire de Tayaret,school,Burkina Faso,BFA,OSM,14.68535,-0.57456,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.04185,-2.10174,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,12.15635,-2.0447,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.24348,-1.97055,,,
CEG/Lycée,school,Burkina Faso,BFA,OSM,12.12958,-2.08045,,,
Ecole,school,Burkina Faso,BFA,OSM,12.19922,-1.91455,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.60235,-2.79352,,,
Ecole primiaire de Nibadgo,school,Burkina Faso,BFA,OSM,12.05575,-2.12663,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.57356,-2.38285,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.57895,-2.40831,,,
Ecole primaire du Secteur 15,school,Burkina Faso,BFA,OSM,13.54585,-2.36848,,,
École Internationale Madina Garçon,school,Burkina Faso,BFA,OSM,12.29324,-1.46475,,,
Lycée/CEG,school,Burkina Faso,BFA,OSM,13.67185,-2.34749,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.55658,-1.65875,,,
Medersa,school,Burkina Faso,BFA,OSM,12.55025,-1.65265,,,
CEG,school,Burkina Faso,BFA,OSM,12.54455,-1.76691,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.44075,-1.80445,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.45135,-1.73924,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.47725,-1.84453,,,
CEG,school,Burkina Faso,BFA,OSM,12.45117,-1.76385,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.85025,1.49533,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.69375,-1.75929,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.59755,-1.8046,,,
Medersa,school,Burkina Faso,BFA,OSM,12.69657,-1.85175,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.58615,-1.78972,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.02145,-1.25542,,,
Ecole,school,Burkina Faso,BFA,OSM,12.06543,-1.32675,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.05535,-1.30463,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.06695,-1.25644,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.90785,-1.3259,,,
Ecole,school,Burkina Faso,BFA,OSM,12.05775,-1.34096,,,
Ecole,school,Burkina Faso,BFA,OSM,12.06252,-1.33625,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.08625,1.96619,,,
Ecole,school,Burkina Faso,BFA,OSM,12.08308,-1.34125,,,
Ecole,school,Burkina Faso,BFA,OSM,12.07565,-1.33309,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.55295,-1.88428,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.60745,-1.87146,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.44985,-1.94044,,,
CEG,school,Burkina Faso,BFA,OSM,11.88795,-1.42294,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.94045,-1.37614,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.30335,-1.83303,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.16375,-1.37283,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.09705,-1.50786,,,
ECOLE,school,Burkina Faso,BFA,OSM,13.38125,-2.41319,,,
ECOLE A,school,Burkina Faso,BFA,OSM,13.32785,-2.24113,,,
Lycée Départemental de Bassi,school,Burkina Faso,BFA,OSM,13.32075,-2.24129,,,
Ecole,school,Burkina Faso,BFA,OSM,12.21154,-1.63235,,,
Ecole,school,Burkina Faso,BFA,OSM,12.20894,-1.62195,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.95295,-1.41798,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.71045,1.85067,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.81885,1.93769,,,
Ecole Yonli Tapoa,school,Burkina Faso,BFA,OSM,11.79825,1.84908,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.90457,1.99095,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.76917,1.82395,,,
CEG,school,Burkina Faso,BFA,OSM,11.80981,1.74275,,,
Lycée Privé Suzane Aourema,school,Burkina Faso,BFA,OSM,12.23038,-0.40785,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.60232,1.70265,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.63256,1.66555,,,
Ecole,school,Burkina Faso,BFA,OSM,12.74795,-3.86543,,,
Ecole,school,Burkina Faso,BFA,OSM,12.73755,-3.85079,,,
Ecole Ouest A et B,school,Burkina Faso,BFA,OSM,10.63995,-4.76565,,,
Ecole centre prmaire B,school,Burkina Faso,BFA,OSM,13.40255,-2.59109,,,
Ecole primaire de Ouetté,school,Burkina Faso,BFA,OSM,12.84045,-3.64389,,,
Ecole primaire de Tissi,school,Burkina Faso,BFA,OSM,12.85505,-3.73326,,,
Ecole primaire de Kaki,school,Burkina Faso,BFA,OSM,12.75025,-4.00851,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.14603,-1.56385,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.09699,-1.55205,,,
Ecole primaire de Taaghin,school,Burkina Faso,BFA,OSM,12.06995,-1.46209,,,
Ecole primaire de Guessoum,school,Burkina Faso,BFA,OSM,13.451,-2.66565,,,
Ecole primaire de Bourasso,school,Burkina Faso,BFA,OSM,12.63425,-3.70985,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.64655,-3.7184,,,
Ancien Centre FJA,school,Burkina Faso,BFA,OSM,12.59673,-3.83115,,,
Lycée privé La Solution,school,Burkina Faso,BFA,OSM,11.10195,-2.10304,,,
Ecole,school,Burkina Faso,BFA,OSM,12.72955,-3.84349,,,
Lycée privé La Clé de la Réussite,school,Burkina Faso,BFA,OSM,12.75675,-3.82476,,,
Ecole primaire privé Man Daabo,school,Burkina Faso,BFA,OSM,12.37795,-1.52341,,,
Lycée excellence de Saponé,school,Burkina Faso,BFA,OSM,12.05347,-1.59765,,,
Ecole primaire de Dombèlé,school,Burkina Faso,BFA,OSM,13.03218,-3.90275,,,
Ecole primaire de Sampopo,school,Burkina Faso,BFA,OSM,12.84545,-3.55924,,,
Ecole primaire de Barga-Mossi,school,Burkina Faso,BFA,OSM,13.64475,-0.73693,,,
CEG de Damkarko,school,Burkina Faso,BFA,OSM,13.63432,-0.57845,,,
Ecole primaire de Montionkuy,school,Burkina Faso,BFA,OSM,12.87702,-4.20665,,,
Ecole primaire de Sillaléba,school,Burkina Faso,BFA,OSM,13.29595,-1.36453,,,
Ecole primaire de Bélogo,school,Burkina Faso,BFA,OSM,13.76698,-0.56495,,,
Ecole primaire de Bagben,school,Burkina Faso,BFA,OSM,12.81917,-0.67295,,,
Ecole primaire de Zaongo B,school,Burkina Faso,BFA,OSM,12.90875,-0.60731,,,
Ecole,school,Burkina Faso,BFA,OSM,12.92622,-0.56985,,,
Ecole primaire de Sillaléba,school,Burkina Faso,BFA,OSM,13.30763,-1.36105,,,
Ecole primaire Sainte Cécile,school,Burkina Faso,BFA,OSM,12.4423,-3.45245,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.45011,-3.44745,,,
Ecole primaire de Noakuy,school,Burkina Faso,BFA,OSM,12.50135,-3.49664,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.30528,-1.42435,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.46126,-3.46205,,,
Ecole primaire de Magnimasso,school,Burkina Faso,BFA,OSM,12.65102,-3.46555,,,
Ecole primaire de Bokuy,school,Burkina Faso,BFA,OSM,12.58745,-3.46564,,,
Collège/Lycée ND,school,Burkina Faso,BFA,OSM,12.51755,-3.41778,,,
CEG/Collège/Lycée,school,Burkina Faso,BFA,OSM,12.49383,-3.46225,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,10.38698,-5.41425,,,
Lycée provincial de Yako,school,Burkina Faso,BFA,OSM,12.96023,-2.27595,,,
Ecole,school,Burkina Faso,BFA,OSM,10.45875,-5.29838,,,
Ecole primaire de Massasso,school,Burkina Faso,BFA,OSM,10.41501,-5.24115,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.30125,-1.41939,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.44045,-3.90639,,,
Lycée Departemental de Boudry,school,Burkina Faso,BFA,OSM,12.21305,-0.72947,,,
La Bénédiction,school,Burkina Faso,BFA,OSM,12.31065,-1.60841,,,
Ecole,school,Burkina Faso,BFA,OSM,12.13855,-2.29393,,,
École,school,Burkina Faso,BFA,OSM,12.45093,-2.27475,,,
CEG de Rambo,school,Burkina Faso,BFA,OSM,13.60428,-2.11665,,,
Ecole,school,Burkina Faso,BFA,OSM,13.77836,-2.07355,,,
Ecole primaire de Titao Secteur 4,school,Burkina Faso,BFA,OSM,13.76402,-2.11605,,,
Ecole primaire de Koumna-Koudgo,school,Burkina Faso,BFA,OSM,13.61775,-2.00825,,,
Projet d'école,school,Burkina Faso,BFA,OSM,13.74978,-1.95615,,,
CEG de Toulfé,school,Burkina Faso,BFA,OSM,13.88263,-1.96605,,,
Ecole primaire de Madougou,school,Burkina Faso,BFA,OSM,14.10406,-2.20355,,,
Ecole primaire de Soffé,school,Burkina Faso,BFA,OSM,13.98598,-2.10445,,,
Ecole primaire de Sollobo,school,Burkina Faso,BFA,OSM,13.87127,-2.06215,,,
Centre de formation,school,Burkina Faso,BFA,OSM,13.77122,-2.07105,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.76495,-2.06199,,,
Ecole primaire de Yirwouya Tenga-Mossi,school,Burkina Faso,BFA,OSM,13.84505,-2.00805,,,
Ecole primaire de Nommo-Foulbé,school,Burkina Faso,BFA,OSM,13.83905,-1.97935,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,13.94065,-2.40519,,,
Ecole primaire de Gonna,school,Burkina Faso,BFA,OSM,13.61211,-2.86315,,,
Ecole primaire de Nomo B,school,Burkina Faso,BFA,OSM,13.82315,-2.71404,,,
Ecole primaire de Keleguérima,school,Burkina Faso,BFA,OSM,13.62995,-2.63687,,,
Ecole primaire de Douma,school,Burkina Faso,BFA,OSM,13.60875,-2.75765,,,
Ecole primaire de Méra,school,Burkina Faso,BFA,OSM,13.49405,-2.56269,,,
Ecole primaire de Saya-Mossi,school,Burkina Faso,BFA,OSM,13.78004,-2.49775,,,
Ecole primaire de Kerga,school,Burkina Faso,BFA,OSM,13.78125,-2.31779,,,
Lycée communal de Thyou,school,Burkina Faso,BFA,OSM,13.79436,-2.65965,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,13.76463,-2.47285,,,
Ecole,school,Burkina Faso,BFA,OSM,11.85825,-1.88826,,,
Ecole,school,Burkina Faso,BFA,OSM,12.00478,-1.85155,,,
Ecole primaire de Tiamien,school,Burkina Faso,BFA,OSM,11.8133,-2.24675,,,
Ecole,school,Burkina Faso,BFA,OSM,12.01141,-2.05285,,,
CEG de Dapouri,school,Burkina Faso,BFA,OSM,12.04295,-1.81906,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.52885,-2.73401,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,12.45303,-2.80605,,,
Ecole primaire de Yéhoun,school,Burkina Faso,BFA,OSM,11.30115,-3.39764,,,
Ecole primaire de Nessaguérou,school,Burkina Faso,BFA,OSM,11.96775,-2.02735,,,
Ecole,school,Burkina Faso,BFA,OSM,12.47395,-2.93067,,,
Ecole primaire de Ouaboidi,school,Burkina Faso,BFA,OSM,13.00335,0.44992,,,
Ecole primaire de Zao,school,Burkina Faso,BFA,OSM,11.83963,-2.11735,,,
Ecole primaire de Bahn,school,Burkina Faso,BFA,OSM,14.08026,-2.44425,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,14.13341,-2.27155,,,
Ecole primaire de Dengué,school,Burkina Faso,BFA,OSM,14.27492,-2.47655,,,
Ecole primaire de Sandogo,school,Burkina Faso,BFA,OSM,13.97575,-2.54331,,,
Ecole primaire de Doubaré,school,Burkina Faso,BFA,OSM,13.85923,-2.86205,,,
IAM Ouagadougou,school,Burkina Faso,BFA,OSM,12.34685,-1.49412,,,
Ecole primaire de Kaïn-Ouro,school,Burkina Faso,BFA,OSM,14.09115,-2.71944,,,
Ecole primaire de Kaïn A,school,Burkina Faso,BFA,OSM,14.0417,-2.75995,,,
Ecole primaire,school,Burkina Faso,BFA,OSM,11.82545,-1.74029,,,
CEG de Bourou,school,Burkina Faso,BFA,OSM,12.04948,-2.00525,,,
Ecole primaire de Nidaga,school,Burkina Faso,BFA,OSM,12.06667,-1.99475,,,
Ecole primaire de Doundouni,school,Burkina Faso,BFA,OSM,12.09906,-1.91625,,,
Belemtissé 3,school,Burkina Faso,BFA,OSM,12.37035,-1.49858,,,
Ecole primaire de Toéghin,school,Burkina Faso,BFA,OSM,12.07725,-1.68616,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,12.12425,-1.94233,,,
CEG/Lycée,school,Burkina Faso,BFA,OSM,12.19735,-1.86552,,,
Ecole primaire de Nomgomto,school,Burkina Faso,BFA,OSM,12.14395,-1.97867,,,
Ecole primaire de Sakoinsé B,school,Burkina Faso,BFA,OSM,12.19195,-1.97039,,,
CEG de Sakoinsé,school,Burkina Faso,BFA,OSM,12.18857,-1.98875,,,
Ecole primaire de Touri,school,Burkina Faso,BFA,OSM,13.39525,-2.64292,,,
Lycée provincial de Yako,school,Burkina Faso,BFA,OSM,12.95975,-2.27595,,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,12.37705,-0.60599,,,
Collège Sainte Thérèse de Banfora,school,Burkina Faso,BFA,OSM,10.64006,-4.75669,,,
CEG de Nanoro,school,Burkina Faso,BFA,OSM,12.68696,-2.17431,,,
Ecole,school,Burkina Faso,BFA,OSM,12.27205,-1.56719,,,
CEG de Kalwaka Zoetgomdé,school,Burkina Faso,BFA,OSM,12.57434,-2.17277,,,
École primaire de Dapoya Pella,school,Burkina Faso,BFA,OSM,12.57601,-2.01992,,,
Maternelle de Pella,kindergarten,Burkina Faso,BFA,OSM,12.58405,-2.05246,,,
CEG de Goala,school,Burkina Faso,BFA,OSM,12.56097,-2.08655,,,
École primaire de Tengsobengo,school,Burkina Faso,BFA,OSM,12.5764,-2.11782,,,
École primaire de Lourfa,school,Burkina Faso,BFA,OSM,13.49613,-1.62905,,,
École primaire de Ouazellé,school,Burkina Faso,BFA,OSM,13.18355,-1.57014,,,
Complexe scolaire Saint Moïse,school,Burkina Faso,BFA,OSM,12.31676,-1.59755,,,
ENSIF,school,Burkina Faso,BFA,OSM,12.07139,0.34801,,,
Lycée Schorge,school,Burkina Faso,BFA,OSM,12.21749,-2.37845,,,
École Primaire de Gando,school,Burkina Faso,BFA,OSM,11.84169,-0.48714,,,
Lycée Naaba Belem Goumma,school,Burkina Faso,BFA,OSM,11.84393,-0.48725,,,
Ecole,school,Burkina Faso,BFA,OSM,12.26233,-1.58894,,,
École primaire Mara Soaw,school,Burkina Faso,BFA,OSM,12.57033,-2.16647,,,
École,school,Burkina Faso,BFA,OSM,13.56554,-1.50069,,,
École primaire de Koumbango,school,Burkina Faso,BFA,OSM,13.42022,-1.57232,,,
École primaire de Kolonkom,school,Burkina Faso,BFA,OSM,12.55055,-2.25137,,,
Centre de formation religieux,college,Burkina Faso,BFA,OSM,12.16649,-2.34713,,,
Ecole Primaire de Kyou,school,Burkina Faso,BFA,OSM,12.6691,-2.03466,,,
École primaire de Sibago,school,Burkina Faso,BFA,OSM,12.71477,-2.14791,,,
Lycée privé Daroul (education islamique),school,Burkina Faso,BFA,OSM,12.36332,-1.55348,,,
Lycée Technique de Ouagadougou,school,Burkina Faso,BFA,OSM,12.3819,-1.49768,,,
Gueswende Bala A et B,school,Burkina Faso,BFA,OSM,12.31915,-1.52224,,,
Ecole primaire française Saint-Exupéry,school,Burkina Faso,BFA,OSM,12.37042,-1.51785,,,
Ecole Nationale des Eaux et Forêts,college,Burkina Faso,BFA,OSM,11.22373,-4.43269,,,
Université Nazi Boni,university,Burkina Faso,BFA,OSM,11.20926,-4.41761,,,
Centre de Formation Professionnelle de Référence de Ziniaré,school,Burkina Faso,BFA,OSM,12.57542,-1.3316,,,
2iE,university,Burkina Faso,BFA,OSM,12.46213,-1.55142,,,
Institut de formation des personnels de l'éducation du Plateau Central,college,Burkina Faso,BFA,OSM,12.47945,-1.42519,,,
Lycée BOGODOGO de Ouagadougou,school,Burkina Faso,BFA,OSM,12.381,-1.5065,,,
Ecole,school,Burkina Faso,BFA,OSM,12.78536,-1.63328,,,
Ecole,school,Burkina Faso,BFA,OSM,12.77878,-1.60679,,,
École primaire de Pamanogo,school,Burkina Faso,BFA,OSM,12.47159,-2.15873,,,
École Primaire Saint Jean-Baptiste,school,Burkina Faso,BFA,OSM,12.69197,-2.19995,,,
École primaire de Mogdin,school,Burkina Faso,BFA,OSM,12.57561,-2.23665,,,
École primaire de Tanglongo,school,Burkina Faso,BFA,OSM,12.52964,-2.19016,,,
École primaire de Toessin,school,Burkina Faso,BFA,OSM,12.57525,-2.15382,,,
École primaire de Godo,school,Burkina Faso,BFA,OSM,12.7291,-2.15136,,,
Lycée Taal M'bi,school,Burkina Faso,BFA,OSM,12.24833,-2.38707,,,
Université Norbert Zongo,university,Burkina Faso,BFA,OSM,12.237,-2.39874,,,
École primaire de Godo Pella,school,Burkina Faso,BFA,OSM,12.617,-1.98893,,,
École primaire de Kirguilounga,school,Burkina Faso,BFA,OSM,12.61231,-2.0538,,,
École primaire de Goulouré,school,Burkina Faso,BFA,OSM,12.64726,-2.23748,,,
École primaire de Tendamtoèga,school,Burkina Faso,BFA,OSM,12.54282,-2.02255,,,
École primaire de Koayiri,school,Burkina Faso,BFA,OSM,12.56645,-2.05261,,,
