Country,Month,Year,Events,Fatalities
Angola,August,2023,10,13
Angola,September,2023,11,8
Angola,October,2023,5,1
Angola,November,2023,4,1
Angola,December,2023,4,0
Angola,January,2024,3,3
Angola,February,2024,2,10
Angola,March,2024,3,3
Angola,April,2024,7,12
Angola,May,2024,8,39
Angola,June,2024,8,19
Angola,July,2024,2,7
Angola,August,2024,7,4
Angola,September,2024,1,1
Angola,October,2024,0,0
Angola,November,2024,0,0
Angola,December,2024,1,0
Angola,January,2025,3,2
Angola,February,2025,3,6
Angola,March,2025,9,55
Angola,April,2025,3,2
Angola,May,2025,5,38
Angola,June,2025,3,2
Angola,July,2025,4,2
Angola,August,2025,7,49
Angola,September,2025,3,3
Angola,October,2025,5,3
Angola,November,2025,6,3
Angola,December,2025,2,4
Angola,January,2026,6,4
Angola,February,2026,4,4
Angola,March,2026,6,5
Angola,April,2026,4,3
Angola,May,2026,3,0
