Country,Month,Year,Events,Fatalities
Sierra Leone,July,2011,0,0
Sierra Leone,August,2011,0,0
Sierra Leone,September,2011,1,0
Sierra Leone,October,2011,0,0
Sierra Leone,November,2011,1,0
Sierra Leone,December,2011,0,0
Sierra Leone,January,2012,0,0
Sierra Leone,February,2012,0,0
Sierra Leone,March,2012,1,0
Sierra Leone,April,2012,1,1
Sierra Leone,May,2012,0,0
Sierra Leone,June,2012,0,0
Sierra Leone,July,2012,0,0
Sierra Leone,August,2012,1,0
Sierra Leone,September,2012,0,0
Sierra Leone,October,2012,1,0
Sierra Leone,November,2012,2,0
Sierra Leone,December,2012,1,2
Sierra Leone,January,2013,0,0
Sierra Leone,February,2013,0,0
Sierra Leone,March,2013,0,0
Sierra Leone,April,2013,1,1
Sierra Leone,May,2013,1,0
Sierra Leone,June,2013,0,0
Sierra Leone,July,2013,1,1
Sierra Leone,August,2013,0,0
Sierra Leone,September,2013,1,2
Sierra Leone,October,2013,0,0
Sierra Leone,November,2013,1,1
Sierra Leone,December,2013,1,1
Sierra Leone,January,2014,2,0
Sierra Leone,February,2014,1,0
Sierra Leone,March,2014,0,0
Sierra Leone,April,2014,0,0
Sierra Leone,May,2014,0,0
Sierra Leone,June,2014,0,0
Sierra Leone,July,2014,2,0
Sierra Leone,August,2014,0,0
Sierra Leone,September,2014,1,0
Sierra Leone,October,2014,2,2
Sierra Leone,November,2014,0,0
Sierra Leone,December,2014,1,0
Sierra Leone,January,2015,0,0
Sierra Leone,February,2015,1,0
Sierra Leone,March,2015,0,0
Sierra Leone,April,2015,2,0
Sierra Leone,May,2015,1,1
Sierra Leone,June,2015,1,1
Sierra Leone,July,2015,2,0
Sierra Leone,August,2015,0,0
Sierra Leone,September,2015,0,0
Sierra Leone,October,2015,1,0
Sierra Leone,November,2015,1,0
Sierra Leone,December,2015,3,0
Sierra Leone,January,2016,0,0
Sierra Leone,February,2016,1,0
Sierra Leone,March,2016,1,0
Sierra Leone,April,2016,0,0
Sierra Leone,May,2016,1,0
Sierra Leone,June,2016,0,0
Sierra Leone,July,2016,4,2
Sierra Leone,August,2016,0,0
Sierra Leone,September,2016,0,0
Sierra Leone,October,2016,0,0
Sierra Leone,November,2016,1,0
Sierra Leone,December,2016,1,1
Sierra Leone,January,2017,2,0
Sierra Leone,February,2017,3,0
Sierra Leone,March,2017,3,0
Sierra Leone,April,2017,1,3
Sierra Leone,May,2017,0,0
Sierra Leone,June,2017,1,0
Sierra Leone,July,2017,0,0
Sierra Leone,August,2017,0,0
Sierra Leone,September,2017,0,0
Sierra Leone,October,2017,4,1
Sierra Leone,November,2017,2,0
Sierra Leone,December,2017,2,0
Sierra Leone,January,2018,12,0
Sierra Leone,February,2018,11,0
Sierra Leone,March,2018,18,3
Sierra Leone,April,2018,11,3
Sierra Leone,May,2018,2,1
Sierra Leone,June,2018,0,0
Sierra Leone,July,2018,1,0
Sierra Leone,August,2018,0,0
Sierra Leone,September,2018,5,3
Sierra Leone,October,2018,2,0
Sierra Leone,November,2018,4,0
Sierra Leone,December,2018,3,0
Sierra Leone,January,2019,8,3
Sierra Leone,February,2019,6,0
Sierra Leone,March,2019,9,8
Sierra Leone,April,2019,3,0
Sierra Leone,May,2019,10,0
Sierra Leone,June,2019,9,0
Sierra Leone,July,2019,8,0
Sierra Leone,August,2019,5,0
Sierra Leone,September,2019,5,0
Sierra Leone,October,2019,4,0
Sierra Leone,November,2019,1,0
Sierra Leone,December,2019,0,0
Sierra Leone,January,2020,12,2
Sierra Leone,February,2020,7,3
Sierra Leone,March,2020,2,2
Sierra Leone,April,2020,6,0
Sierra Leone,May,2020,3,1
Sierra Leone,June,2020,0,0
Sierra Leone,July,2020,3,1
Sierra Leone,August,2020,2,0
Sierra Leone,September,2020,2,0
Sierra Leone,October,2020,3,0
Sierra Leone,November,2020,1,0
Sierra Leone,December,2020,1,0
Sierra Leone,January,2021,4,0
Sierra Leone,February,2021,2,1
Sierra Leone,March,2021,1,0
Sierra Leone,April,2021,3,1
Sierra Leone,May,2021,1,0
Sierra Leone,June,2021,0,0
Sierra Leone,July,2021,1,0
Sierra Leone,August,2021,1,0
Sierra Leone,September,2021,0,0
Sierra Leone,October,2021,1,0
Sierra Leone,November,2021,2,0
Sierra Leone,December,2021,0,0
Sierra Leone,January,2022,2,0
Sierra Leone,February,2022,0,0
Sierra Leone,March,2022,0,0
Sierra Leone,April,2022,0,0
Sierra Leone,May,2022,1,0
Sierra Leone,June,2022,3,1
Sierra Leone,July,2022,6,5
Sierra Leone,August,2022,3,2
Sierra Leone,September,2022,1,1
Sierra Leone,October,2022,0,0
Sierra Leone,November,2022,1,0
Sierra Leone,December,2022,3,0
Sierra Leone,January,2023,1,1
Sierra Leone,February,2023,5,2
Sierra Leone,March,2023,0,0
Sierra Leone,April,2023,4,2
Sierra Leone,May,2023,11,0
Sierra Leone,June,2023,9,1
Sierra Leone,July,2023,2,0
Sierra Leone,August,2023,2,2
Sierra Leone,September,2023,1,2
Sierra Leone,October,2023,0,0
Sierra Leone,November,2023,7,20
Sierra Leone,December,2023,1,1
Sierra Leone,January,2024,1,0
Sierra Leone,February,2024,2,1
Sierra Leone,March,2024,1,1
Sierra Leone,April,2024,0,0
Sierra Leone,May,2024,1,0
Sierra Leone,June,2024,0,0
Sierra Leone,July,2024,0,0
Sierra Leone,August,2024,0,0
Sierra Leone,September,2024,0,0
Sierra Leone,October,2024,0,0
Sierra Leone,November,2024,2,2
Sierra Leone,December,2024,0,0
Sierra Leone,January,2025,2,0
Sierra Leone,February,2025,3,4
Sierra Leone,March,2025,0,0
Sierra Leone,April,2025,1,0
Sierra Leone,May,2025,2,1
Sierra Leone,June,2025,0,0
Sierra Leone,July,2025,1,0
Sierra Leone,August,2025,2,1
Sierra Leone,September,2025,0,0
Sierra Leone,October,2025,0,0
Sierra Leone,November,2025,0,0
Sierra Leone,December,2025,0,0
Sierra Leone,January,2026,1,0
Sierra Leone,February,2026,2,1
Sierra Leone,March,2026,0,0
Sierra Leone,April,2026,1,0
Sierra Leone,May,2026,3,0
