Country,Month,Year,Events,Fatalities
Ivory Coast,May,2024,6,4
Ivory Coast,June,2024,10,1
Ivory Coast,July,2024,7,3
Ivory Coast,August,2024,6,0
Ivory Coast,September,2024,8,3
Ivory Coast,October,2024,6,0
Ivory Coast,November,2024,7,2
Ivory Coast,December,2024,7,3
Ivory Coast,January,2025,8,0
Ivory Coast,February,2025,11,3
Ivory Coast,March,2025,2,3
Ivory Coast,April,2025,6,0
Ivory Coast,May,2025,5,2
Ivory Coast,June,2025,4,5
Ivory Coast,July,2025,10,6
Ivory Coast,August,2025,7,8
Ivory Coast,September,2025,3,0
Ivory Coast,October,2025,25,6
Ivory Coast,November,2025,5,2
Ivory Coast,December,2025,7,0
Ivory Coast,January,2026,0,0
Ivory Coast,February,2026,6,2
Ivory Coast,March,2026,6,3
Ivory Coast,April,2026,3,0
Ivory Coast,May,2026,0,0
