Country,Month,Year,Events,Fatalities
Madagascar,July,2004,10,0
Madagascar,August,2004,0,0
Madagascar,September,2004,0,0
Madagascar,October,2004,0,0
Madagascar,November,2004,3,0
Madagascar,December,2004,0,0
Madagascar,January,2005,0,0
Madagascar,February,2005,3,1
Madagascar,March,2005,0,0
Madagascar,April,2005,1,0
Madagascar,May,2005,0,0
Madagascar,June,2005,0,0
Madagascar,July,2005,0,0
Madagascar,August,2005,0,0
Madagascar,September,2005,0,0
Madagascar,October,2005,0,0
Madagascar,November,2005,1,1
Madagascar,December,2005,3,1
Madagascar,January,2006,0,0
Madagascar,February,2006,0,0
Madagascar,March,2006,1,0
Madagascar,April,2006,0,0
Madagascar,May,2006,0,0
Madagascar,June,2006,0,0
Madagascar,July,2006,0,0
Madagascar,August,2006,4,1
Madagascar,September,2006,0,0
Madagascar,October,2006,1,0
Madagascar,November,2006,1,0
Madagascar,December,2006,0,0
Madagascar,January,2007,1,1
Madagascar,February,2007,0,0
Madagascar,March,2007,0,0
Madagascar,April,2007,5,15
Madagascar,May,2007,3,0
Madagascar,June,2007,0,0
Madagascar,July,2007,0,0
Madagascar,August,2007,0,0
Madagascar,September,2007,2,6
Madagascar,October,2007,0,0
Madagascar,November,2007,0,0
Madagascar,December,2007,0,0
Madagascar,January,2008,1,2
Madagascar,February,2008,0,0
Madagascar,March,2008,0,0
Madagascar,April,2008,0,0
Madagascar,May,2008,0,0
Madagascar,June,2008,0,0
Madagascar,July,2008,0,0
Madagascar,August,2008,0,0
Madagascar,September,2008,0,0
Madagascar,October,2008,0,0
Madagascar,November,2008,0,0
Madagascar,December,2008,0,0
Madagascar,January,2009,6,135
Madagascar,February,2009,6,2
Madagascar,March,2009,9,1
Madagascar,April,2009,3,2
Madagascar,May,2009,1,0
Madagascar,June,2009,2,0
Madagascar,July,2009,3,3
Madagascar,August,2009,0,0
Madagascar,September,2009,0,0
Madagascar,October,2009,0,0
Madagascar,November,2009,0,0
Madagascar,December,2009,0,0
Madagascar,January,2010,0,0
Madagascar,February,2010,0,0
Madagascar,March,2010,0,0
Madagascar,April,2010,3,0
Madagascar,May,2010,2,1
Madagascar,June,2010,1,2
Madagascar,July,2010,0,0
Madagascar,August,2010,0,0
Madagascar,September,2010,0,0
Madagascar,October,2010,1,0
Madagascar,November,2010,2,0
Madagascar,December,2010,0,0
Madagascar,January,2011,0,0
Madagascar,February,2011,0,0
Madagascar,March,2011,2,0
Madagascar,April,2011,0,0
Madagascar,May,2011,0,0
Madagascar,June,2011,0,0
Madagascar,July,2011,0,0
Madagascar,August,2011,0,0
Madagascar,September,2011,0,0
Madagascar,October,2011,0,0
Madagascar,November,2011,0,0
Madagascar,December,2011,0,0
Madagascar,January,2012,4,2
Madagascar,February,2012,3,2
Madagascar,March,2012,3,3
Madagascar,April,2012,2,0
Madagascar,May,2012,5,1
Madagascar,June,2012,1,6
Madagascar,July,2012,3,15
Madagascar,August,2012,5,99
Madagascar,September,2012,10,67
Madagascar,October,2012,1,30
Madagascar,November,2012,3,6
Madagascar,December,2012,5,2
Madagascar,January,2013,5,9
Madagascar,February,2013,1,9
Madagascar,March,2013,1,1
Madagascar,April,2013,0,0
Madagascar,May,2013,1,2
Madagascar,June,2013,0,0
Madagascar,July,2013,6,83
Madagascar,August,2013,1,0
Madagascar,September,2013,11,23
Madagascar,October,2013,13,42
Madagascar,November,2013,3,4
Madagascar,December,2013,9,5
Madagascar,January,2014,5,5
Madagascar,February,2014,14,20
Madagascar,March,2014,3,1
Madagascar,April,2014,3,83
Madagascar,May,2014,5,44
Madagascar,June,2014,5,47
Madagascar,July,2014,2,35
Madagascar,August,2014,5,18
Madagascar,September,2014,12,57
Madagascar,October,2014,5,114
Madagascar,November,2014,8,29
Madagascar,December,2014,5,8
Madagascar,January,2015,4,3
Madagascar,February,2015,3,16
Madagascar,March,2015,15,19
Madagascar,April,2015,4,7
Madagascar,May,2015,4,4
Madagascar,June,2015,2,35
Madagascar,July,2015,5,34
Madagascar,August,2015,9,33
Madagascar,September,2015,4,35
Madagascar,October,2015,1,0
Madagascar,November,2015,1,0
Madagascar,December,2015,3,5
Madagascar,January,2016,6,5
Madagascar,February,2016,8,30
Madagascar,March,2016,4,31
Madagascar,April,2016,1,0
Madagascar,May,2016,4,6
Madagascar,June,2016,3,33
Madagascar,July,2016,0,0
Madagascar,August,2016,4,7
Madagascar,September,2016,5,14
Madagascar,October,2016,4,7
Madagascar,November,2016,9,33
Madagascar,December,2016,8,11
Madagascar,January,2017,13,20
Madagascar,February,2017,11,28
Madagascar,March,2017,13,9
Madagascar,April,2017,5,4
Madagascar,May,2017,9,18
Madagascar,June,2017,6,6
Madagascar,July,2017,18,20
Madagascar,August,2017,14,12
Madagascar,September,2017,10,27
Madagascar,October,2017,9,13
Madagascar,November,2017,19,40
Madagascar,December,2017,14,13
Madagascar,January,2018,15,19
Madagascar,February,2018,8,15
Madagascar,March,2018,4,6
Madagascar,April,2018,3,5
Madagascar,May,2018,4,24
Madagascar,June,2018,7,8
Madagascar,July,2018,4,5
Madagascar,August,2018,6,17
Madagascar,September,2018,3,2
Madagascar,October,2018,4,8
Madagascar,November,2018,5,6
Madagascar,December,2018,15,27
Madagascar,January,2019,34,55
Madagascar,February,2019,23,18
Madagascar,March,2019,17,30
Madagascar,April,2019,18,16
Madagascar,May,2019,20,21
Madagascar,June,2019,16,18
Madagascar,July,2019,15,19
Madagascar,August,2019,17,20
Madagascar,September,2019,18,28
Madagascar,October,2019,28,75
Madagascar,November,2019,19,25
Madagascar,December,2019,26,23
Madagascar,January,2020,30,74
Madagascar,February,2020,24,29
Madagascar,March,2020,7,10
Madagascar,April,2020,20,12
Madagascar,May,2020,9,13
Madagascar,June,2020,24,40
Madagascar,July,2020,19,19
Madagascar,August,2020,33,64
Madagascar,September,2020,30,29
Madagascar,October,2020,18,21
Madagascar,November,2020,7,16
Madagascar,December,2020,14,28
Madagascar,January,2021,6,6
Madagascar,February,2021,14,24
Madagascar,March,2021,19,18
Madagascar,April,2021,22,22
Madagascar,May,2021,22,34
Madagascar,June,2021,20,40
Madagascar,July,2021,16,18
Madagascar,August,2021,16,11
Madagascar,September,2021,28,69
Madagascar,October,2021,12,7
Madagascar,November,2021,25,30
Madagascar,December,2021,17,21
Madagascar,January,2022,14,12
Madagascar,February,2022,14,9
Madagascar,March,2022,12,19
Madagascar,April,2022,11,16
Madagascar,May,2022,27,23
Madagascar,June,2022,7,3
Madagascar,July,2022,5,40
Madagascar,August,2022,26,84
Madagascar,September,2022,23,36
Madagascar,October,2022,25,54
Madagascar,November,2022,30,28
Madagascar,December,2022,31,40
Madagascar,January,2023,25,15
Madagascar,February,2023,36,32
Madagascar,March,2023,38,49
Madagascar,April,2023,34,46
Madagascar,May,2023,34,38
Madagascar,June,2023,39,31
Madagascar,July,2023,32,36
Madagascar,August,2023,42,38
Madagascar,September,2023,47,60
Madagascar,October,2023,57,48
Madagascar,November,2023,53,69
Madagascar,December,2023,51,47
Madagascar,January,2024,49,61
Madagascar,February,2024,46,28
Madagascar,March,2024,26,34
Madagascar,April,2024,46,42
Madagascar,May,2024,44,40
Madagascar,June,2024,41,39
Madagascar,July,2024,37,28
Madagascar,August,2024,43,60
Madagascar,September,2024,58,59
Madagascar,October,2024,35,32
Madagascar,November,2024,25,34
Madagascar,December,2024,26,14
Madagascar,January,2025,37,40
Madagascar,February,2025,25,16
Madagascar,March,2025,22,12
Madagascar,April,2025,34,24
Madagascar,May,2025,16,26
Madagascar,June,2025,21,25
Madagascar,July,2025,22,17
Madagascar,August,2025,10,4
Madagascar,September,2025,21,30
Madagascar,October,2025,36,21
Madagascar,November,2025,41,26
Madagascar,December,2025,28,30
Madagascar,January,2026,16,5
Madagascar,February,2026,14,15
Madagascar,March,2026,16,11
Madagascar,April,2026,24,17
Madagascar,May,2026,3,1
