Country,Admin1,Admin2,ISO3,Admin2 Pcode,Admin1 Pcode,Month,Year,Events,Fatalities
Ukraine,Dnipropetrovsk,Kamianskyi,UKR,UA1204,UA12,February,2018,0,0
Ukraine,Kharkiv,Lozivskyi,UKR,UA6310,UA63,February,2018,0,0
Ukraine,Ivano-Frankivsk,Ivano-Frankivskyi,UKR,UA2604,UA26,February,2018,1,0
Ukraine,Ivano-Frankivsk,Kosivskyi,UKR,UA2610,UA26,February,2018,0,0
Ukraine,Kharkiv,Chuguivskyi,UKR,UA6314,UA63,February,2018,0,0
Ukraine,Kyiv,Obukhivskyi,UKR,UA3212,UA32,February,2018,0,0
Ukraine,Rivne,Dubenskyi,UKR,UA5604,UA56,February,2018,0,0
Ukraine,Kherson,Khersonskyi,UKR,UA6510,UA65,February,2018,0,0
Ukraine,Donetsk,Kramatorskyi,UKR,UA1412,UA14,February,2018,4,0
Ukraine,Kyiv,Bilotserkivskyi,UKR,UA3202,UA32,February,2018,0,0
Ukraine,Poltava,Poltavskyi,UKR,UA5308,UA53,February,2018,0,0
Ukraine,Kirovograd,Oleksandriiskyi,UKR,UA3508,UA35,February,2018,0,0
Ukraine,Zaporizhia,Melitopolskyi,UKR,UA2308,UA23,February,2018,0,0
Ukraine,Sumy,Okhtyrskyi,UKR,UA5904,UA59,February,2018,0,0
Ukraine,Kharkiv,Kupianskyi,UKR,UA6308,UA63,February,2018,0,0
Ukraine,Lviv,Sambirskyi,UKR,UA4608,UA46,February,2018,0,0
Ukraine,Zaporizhia,Zaporizkyi,UKR,UA2306,UA23,February,2018,0,0
Ukraine,Sumy,Romenskyi,UKR,UA5906,UA59,February,2018,0,0
Ukraine,Mykolaiv,Pervomaiskyi,UKR,UA4808,UA48,February,2018,0,0
Ukraine,Lviv,Drohobytskyi,UKR,UA4602,UA46,February,2018,0,0
Ukraine,Zhytomyr,Novohrad-Volynskyi,UKR,UA1808,UA18,February,2018,0,0
Ukraine,Chernihiv,Novhorod-Siverskyi,UKR,UA7406,UA74,February,2018,0,0
Ukraine,Volyn,Kovelskyi,UKR,UA0706,UA07,February,2018,0,0
Ukraine,Zhytomyr,Berdychivskyi,UKR,UA1802,UA18,February,2018,0,0
Ukraine,Luhansk,Sievierodonetskyi,UKR,UA4412,UA44,February,2018,96,3
Ukraine,Kharkiv,Iziumskyi,UKR,UA6304,UA63,February,2018,0,0
Ukraine,Kherson,Kakhovskyi,UKR,UA6506,UA65,February,2018,0,0
Ukraine,Chernivtsi,Dnistrovskyi,UKR,UA7304,UA73,February,2018,0,0
Ukraine,Vinnytsia,Zhmerynskyi,UKR,UA0506,UA05,February,2018,0,0
Ukraine,Donetsk,Mariupolskyi,UKR,UA1414,UA14,February,2018,123,4
Ukraine,Donetsk,Volnovaskyi,UKR,UA1404,UA14,February,2018,21,0
Ukraine,Crimea,Feodosiiskyi,UKR,UA0118,UA01,February,2018,0,0
Ukraine,Lviv,Stryiskyi,UKR,UA4610,UA46,February,2018,0,0
Ukraine,Mykolaiv,Voznesenskyi,UKR,UA4804,UA48,March,2018,0,0
Ukraine,Kharkiv,Krasnohradskyi,UKR,UA6306,UA63,March,2018,0,0
Ukraine,Khmelnytskyi,Shepetivskyi,UKR,UA6806,UA68,March,2018,0,0
Ukraine,Kyiv,Buchanskyi,UKR,UA3208,UA32,March,2018,1,0
Ukraine,Cherkasy,Zolotoniskyi,UKR,UA7104,UA71,March,2018,0,0
Ukraine,Zakarpattia,Khustskyi,UKR,UA2112,UA21,March,2018,0,0
Ukraine,Kyiv,Vyshhorodskyi,UKR,UA3210,UA32,March,2018,0,0
Ukraine,Ivano-Frankivsk,Nadvirnianskyi,UKR,UA2612,UA26,March,2018,0,0
Ukraine,Rivne,Sarnenskyi,UKR,UA5608,UA56,March,2018,1,0
Ukraine,Dnipropetrovsk,Nikopolskyi,UKR,UA1208,UA12,March,2018,0,0
Ukraine,Odesa,Izmailskyi,UKR,UA5108,UA51,March,2018,0,0
Ukraine,Crimea,Bilohirskyi,UKR,UA0104,UA01,March,2018,0,0
Ukraine,Ternopil,Ternopilskyi,UKR,UA6104,UA61,March,2018,0,0
Ukraine,Rivne,Rivnenskyi,UKR,UA5606,UA56,March,2018,0,0
Ukraine,Kharkiv,Bohodukhivskyi,UKR,UA6302,UA63,March,2018,0,0
Ukraine,Zaporizhia,Polohivskyi,UKR,UA2310,UA23,March,2018,0,0
Ukraine,Crimea,Bakhchysaraiskyi,UKR,UA0102,UA01,March,2018,0,0
Ukraine,Kherson,Beryslavskyi,UKR,UA6502,UA65,March,2018,0,0
Ukraine,Lviv,Yavorivskyi,UKR,UA4614,UA46,March,2018,0,0
Ukraine,Odesa,Podilskyi,UKR,UA5112,UA51,March,2018,0,0
Ukraine,Zakarpattia,Mukachivskyi,UKR,UA2104,UA21,March,2018,0,0
Ukraine,Black Sea,,UKR,,,March,2018,0,0
Ukraine,Volyn,Lutskyi,UKR,UA0708,UA07,March,2018,0,0
Ukraine,Sumy,Shostkynskyi,UKR,UA5910,UA59,March,2018,0,0
Ukraine,Zaporizhia,Berdianskyi,UKR,UA2302,UA23,March,2018,0,0
Ukraine,Chernihiv,Prylutskyi,UKR,UA7408,UA74,March,2018,0,0
Ukraine,Zakarpattia,Rakhivskyi,UKR,UA2106,UA21,March,2018,0,0
Ukraine,Kirovograd,Holovanivskyi,UKR,UA3502,UA35,March,2018,0,0
Ukraine,Donetsk,Pokrovskyi,UKR,UA1416,UA14,March,2018,84,8
Ukraine,Zakarpattia,Uzhhorodskyi,UKR,UA2110,UA21,March,2018,2,0
Ukraine,Kirovograd,Novoukrainskyi,UKR,UA3506,UA35,March,2018,0,0
Ukraine,Odesa,Odeskyi,UKR,UA5110,UA51,March,2018,0,0
Ukraine,Donetsk,Donetskyi,UKR,UA1408,UA14,March,2018,135,9
Ukraine,Odesa,Berezivskyi,UKR,UA5102,UA51,March,2018,0,0
Ukraine,Khmelnytskyi,Kamianets-Podilskyi,UKR,UA6802,UA68,March,2018,0,0
